#{"t_start": 1759916674.239432, "env_id": "None"}
r,l,t
1117.59982,500,11781.133923
1376.688172,500,11782.026656
1000.215746,500,11784.750489
1000.200059,500,11785.641996
1036.824061,500,11786.556395
1000.212878,500,11787.448195
1376.682209,500,11789.962238
1036.789463,500,11790.847877
1376.684135,500,11791.748938
1036.413659,500,11792.631974
1036.754545,500,11795.107924
1000.18639,500,11796.015242
1000.182764,500,11796.931974
1117.354362,500,11797.842249
1000.183869,500,11798.75167
1000.226936,500,11801.220243
1117.450036,500,11802.109673
1000.208208,500,11802.987741
1117.599053,500,11803.880523
1000.221511,500,11806.360163
1376.688454,500,11810.871327
1036.532786,500,11811.763608
1036.835573,500,11812.665378
1117.599133,500,11815.119656
1376.59148,500,11816.037298
1036.829087,500,11816.934709
1117.5923,500,11817.863668
1036.824669,500,11820.387099
1036.745554,500,11821.315055
1036.619629,500,11822.19779
1000.217964,500,11823.104998
1117.598914,500,11825.591136
1117.593314,500,11826.517284
1036.826604,500,11827.412752
1000.243446,500,11828.309055
1036.618055,500,11831.214709
1036.81111,500,11832.113546
1117.598867,500,11832.988133
1117.598562,500,11833.882155
1376.655109,500,11836.574644
1000.21898,500,11837.522692
1117.566349,500,11838.402236
1376.588542,500,11839.325774
1117.392717,500,11842.15142
1117.392717,500,11846.668856
1117.599469,500,11847.553075
1117.530858,500,11848.464741
1117.600388,500,11851.08834
1117.586316,500,11851.98661
1117.588331,500,11852.915178
1036.722597,500,11853.830696
1036.766794,500,11856.489297
1000.246241,500,11857.381787
1036.741231,500,11858.309276
1000.188342,500,11859.225886
1000.238753,500,11860.140783
1376.648552,500,11862.652265
1036.792167,500,11863.545177
1000.254991,500,11864.438432
1117.53803,500,11865.319197
1000.252367,500,11867.804779
1117.391956,500,11868.683038
1036.816467,500,11869.587643
1036.605781,500,11870.503863
1000.252909,500,11872.98776
1117.603058,500,11873.873811
1117.545333,500,11874.771365
1117.599779,500,11875.660441
1000.253182,500,11878.171497
1117.513535,500,11882.642405
1376.650778,500,11883.576433
1117.566758,500,11884.499992
1000.249149,500,11887.045136
1376.585399,500,11887.94055
1000.247547,500,11888.847775
1036.705963,500,11889.723058
1376.652098,500,11892.23631
1000.218779,500,11893.112773
1000.248428,500,11894.034854
1117.564216,500,11894.929941
1000.242702,500,11897.443833
1036.783428,500,11898.353523
1000.241824,500,11899.288988
1000.252906,500,11900.19117
1000.248323,500,11902.711453
1376.598544,500,11903.62547
1117.577566,500,11904.540377
1117.424666,500,11905.458084
1036.503512,500,11907.984517
1117.555242,500,11908.900488
1117.382219,500,11909.807923
1036.813558,500,11910.687111
1000.254972,500,11913.197042
1000.255185,500,11914.090555
1036.815704,500,11918.56854
1000.221293,500,11919.452022
1117.599,500,11920.33535
1117.447031,500,11922.825101
1000.240266,500,11923.717886
1376.642583,500,11924.598234
1036.825257,500,11925.49401
1000.254782,500,11927.967589
1000.247311,500,11928.860191
1036.826515,500,11929.728739
1000.239802,500,11930.62257
1117.471938,500,11933.16436
1117.35512,500,11934.063405
1000.242127,500,11934.940254
1376.643224,500,11935.837399
1000.231656,500,11938.396477
1117.598532,500,11939.340012
1036.343286,500,11940.237783
1036.828153,500,11941.13656
1036.265435,500,11943.953011
1000.238111,500,11944.852007
1376.650891,500,11945.74185
1117.51331,500,11946.636776
1117.420507,500,11949.207509
1376.611573,500,11953.680513
1376.678167,500,11954.566414
1376.581732,500,11955.457156
1036.758664,500,11957.936084
1376.648144,500,11958.856942
1000.243483,500,11959.769182
1000.236775,500,11960.693168
1036.071089,500,11963.191518
1117.595524,500,11964.085513
1036.84223,500,11964.96539
1117.593771,500,11965.859386
1376.682329,500,11968.401238
1036.817621,500,11969.294761
1117.600388,500,11970.209185
1117.588798,500,11971.123231
1117.450073,500,11973.656276
1036.79597,500,11974.578779
1000.247818,500,11975.473524
1376.662976,500,11976.377967
1000.243686,500,11978.865508
1376.668641,500,11979.769268
1376.676769,500,11980.653702
1000.218325,500,11981.551516
1117.542721,500,11982.424519
1117.599627,500,11984.936965
1117.579695,500,11985.818594
1117.591945,500,11990.299409
1000.24681,500,11991.185466
1036.179165,500,11993.898606
1036.759432,500,11994.799054
1000.254921,500,11995.687006
1376.680426,500,11996.572587
1000.238089,500,11999.176521
1376.587462,500,12000.092262
1117.531162,500,12001.011772
1036.844426,500,12001.926616
1036.184857,500,12004.432385
1376.689268,500,12005.324745
1376.687463,500,12006.215735
1000.221355,500,12007.136616
1376.688202,500,12009.739027
1000.216747,500,12010.670889
1117.392527,500,12011.614381
1000.214247,500,12012.543295
1117.595953,500,12015.067406
1000.254142,500,12015.969434
1036.186467,500,12016.865983
1000.227479,500,12017.737988
1117.571382,500,12020.247637
1036.489787,500,12021.136755
1376.688425,500,12025.675285
1036.805104,500,12026.591425
1000.245636,500,12029.146903
1000.168443,500,12030.054277
1036.643148,500,12030.959941
1376.692951,500,12031.833883
1117.42355,500,12034.330534
1117.545485,500,12035.254
1036.279038,500,12036.203949
1036.768625,500,12037.106478
1376.649402,500,12039.607594
1036.825612,500,12040.503363
1117.567529,500,12041.39859
1036.418457,500,12042.304778
1117.474933,500,12043.215008
1376.679537,500,12045.736789
1376.672761,500,12046.671623
1036.843834,500,12047.593373
1000.219958,500,12048.536347
1036.639363,500,12051.256306
1000.204229,500,12052.16713
1376.697854,500,12053.065535
1376.695839,500,12053.972169
1117.603058,500,12056.845749
1000.233938,500,12061.35362
1117.600388,500,12062.259605
1117.600198,500,12063.172692
1000.246376,500,12065.743376
1376.698368,500,12066.665217
1000.241405,500,12067.575527
1036.850102,500,12068.464976
1117.597318,500,12071.165582
1376.644937,500,12072.053344
1376.693765,500,12072.963182
1000.227037,500,12073.867373
1000.243926,500,12076.411056
1036.844119,500,12077.317618
1036.643212,500,12078.211459
1117.587612,500,12079.11564
1036.0799,500,12081.672119
1036.853296,500,12082.598456
1036.854686,500,12083.488984
1376.686928,500,12084.430848
1036.432089,500,12087.03475
1036.644675,500,12087.958144
1000.220964,500,12088.848715
1117.392148,500,12089.792147
1036.718818,500,12092.675803
1117.35512,500,12097.161678
1376.599273,500,12098.068838
1000.199135,500,12098.992805
1117.598258,500,12101.569908
1036.790834,500,12102.519791
1117.557318,500,12103.472542
1036.828387,500,12104.445478
1117.514415,500,12107.00481
1376.613584,500,12107.912844
1376.601642,500,12108.819943
1117.474743,500,12109.753842
1117.473985,500,12110.643727
1000.202499,500,12113.422763
1000.233025,500,12114.328236
1376.687205,500,12115.253207
1036.718704,500,12116.128824
1376.701566,500,12118.852556
1000.230216,500,12119.764414
1036.855177,500,12120.691687
1376.70084,500,12121.585645
1376.701715,500,12124.118443
1000.209291,500,12125.008402
1117.57904,500,12125.898984
1376.705347,500,12126.773353
1000.235588,500,12133.518884
1000.235177,500,12134.413345
1117.556236,500,12135.311598
1117.536089,500,12136.18635
1036.82842,500,12138.724413
1376.705204,500,12139.614033
1000.240573,500,12140.544133
1036.809238,500,12141.429388
1376.621546,500,12143.951667
1117.58132,500,12144.828217
1117.578969,500,12145.714692
1117.405472,500,12146.586552
1117.496699,500,12149.10931
1117.567212,500,12149.991597
1376.705677,500,12150.890435
1000.209033,500,12151.780544
1376.632769,500,12154.280807
1376.685287,500,12155.164156
1117.574826,500,12156.05577
1376.706341,500,12156.937099
1117.578389,500,12160.09184
1000.212879,500,12160.969908
1117.563815,500,12161.855507
1036.731059,500,12162.733175
1000.169054,500,12169.087178
1000.213978,500,12169.977197
1000.219209,500,12170.864978
1000.220309,500,12171.74472
1376.705972,500,12172.634218
1117.510906,500,12175.130069
1376.608764,500,12176.015934
1000.197506,500,12176.898936
1036.853416,500,12177.783344
1036.618818,500,12180.623068
1000.204166,500,12181.510846
1376.644795,500,12182.388119
1117.588009,500,12183.288218
1117.58326,500,12185.776545
1036.839848,500,12186.698013
1117.592068,500,12187.593383
1376.706128,500,12188.491601
1376.706184,500,12190.962203
1117.584105,500,12191.865665
1117.575808,500,12192.738766
1000.20297,500,12193.636044
1036.746693,500,12196.106346
1036.846522,500,12197.023004
1036.821011,500,12197.925833
1036.838216,500,12198.819044
1117.532865,500,12204.88621
1117.561181,500,12205.801461
1000.238782,500,12206.705837
1376.682464,500,12207.634941
1117.549271,500,12210.175298
1036.544212,500,12211.072232
1376.682142,500,12211.954157
1376.643239,500,12212.849955
1376.610619,500,12215.324957
1000.215534,500,12216.218065
1000.238127,500,12217.10285
1036.854923,500,12218.001807
1117.537429,500,12220.536396
1117.558851,500,12221.429702
1036.80304,500,12222.307061
1000.235955,500,12223.200791
1376.706184,500,12225.708478
1000.241274,500,12226.601005
1000.239148,500,12227.475362
1036.359383,500,12228.368389
1036.853608,500,12230.96823
1000.203144,500,12231.856948
1000.231774,500,12232.730116
1117.564952,500,12233.626822
1000.231182,500,12234.508892
1376.706141,500,12240.987306
1036.647401,500,12241.858535
1376.703952,500,12242.756646
1000.215973,500,12243.632053
1036.841183,500,12246.527179
1036.845497,500,12247.401369
1036.855234,500,12248.300322
1000.234261,500,12249.182476
1000.227955,500,12252.060163
1036.854809,500,12252.941263
1376.705658,500,12253.884696
1036.191853,500,12254.786257
1000.242212,500,12257.661066
1036.275245,500,12258.535113
1376.67472,500,12259.425731
1000.223746,500,12260.320837
1117.37942,500,12263.222154
1000.232515,500,12264.10273
1376.668237,500,12265.018632
1000.244263,500,12265.932213
1376.704093,500,12268.79479
1000.244502,500,12269.661657
1376.707311,500,12270.560339
1000.186975,500,12271.465414
1117.591605,500,12277.909571
1376.70671,500,12278.782823
1036.180651,500,12279.681349
1000.220336,500,12280.557168
1376.692296,500,12283.25364
1376.702226,500,12284.153323
1376.706184,500,12285.079901
1036.707788,500,12285.965636
1036.827722,500,12288.542646
1000.240283,500,12289.430807
1376.701259,500,12290.346845
1376.68645,500,12291.246375
1117.587282,500,12293.903316
1376.70814,500,12294.831164
1117.514604,500,12295.75492
1376.706332,500,12296.655609
1036.811752,500,12297.582132
1000.244808,500,12300.329237
1376.704815,500,12301.247438
1000.201185,500,12302.158473
1376.676197,500,12303.09677
1000.186909,500,12305.985494
1376.609031,500,12306.912009
1376.660982,500,12307.818685
1117.514108,500,12311.960485
1376.670813,500,12314.774441
1036.842775,500,12315.67494
1000.239062,500,12316.577857
1376.701129,500,12317.496528
1376.681611,500,12320.083366
1376.630504,500,12321.005949
1117.35493,500,12321.927694
1376.704971,500,12322.84969
1117.545637,500,12325.443609
1036.812895,500,12326.340843
1000.21429,500,12327.226662
1117.597783,500,12328.146302
1000.229121,500,12330.723131
1376.705254,500,12331.609375
1000.238496,500,12332.486721
1376.641163,500,12333.373951
1376.606158,500,12335.86492
1000.242296,500,12336.764617
1117.575789,500,12337.67973
1117.39226,500,12338.592129
1117.575789,500,12341.130357
1036.544351,500,12342.020567
1376.671901,500,12342.931171
1000.239753,500,12343.843386
1376.702714,500,12349.733907
1376.700733,500,12350.624818
1117.582811,500,12351.502092
1117.582811,500,12352.401236
1000.23284,500,12354.891537
1376.674444,500,12355.796776
1000.2356,500,12356.737042
1036.268901,500,12357.655092
1376.64255,500,12358.559511
1376.705911,500,12361.111644
1036.84533,500,12361.991307
1000.241115,500,12362.89761
1000.240368,500,12363.789399
1376.702294,500,12366.333858
1000.241348,500,12367.236878
1036.765314,500,12368.14567
1000.242908,500,12369.029839
1376.608874,500,12371.558138
1000.235884,500,12372.468333
1376.698679,500,12373.367512
1000.223538,500,12374.251458
1376.609054,500,12376.74327
1376.703628,500,12377.630863
1036.82244,500,12378.538722
1376.685436,500,12379.427448
1117.594804,500,12385.497625
1117.595545,500,12386.401062
1376.643773,500,12387.309425
1376.706349,500,12388.189546
1376.705056,500,12390.738343
1376.703237,500,12391.633969
1036.417156,500,12392.543775
1000.224063,500,12393.425296
1117.597132,500,12396.050182
1376.678811,500,12396.936013
1376.704439,500,12397.845727
1376.703101,500,12398.742354
1000.224831,500,12401.29974
1000.247316,500,12402.215189
1376.705538,500,12403.145134
1036.064005,500,12404.037544
1117.598963,500,12406.555424
1376.706364,500,12407.451395
1376.643366,500,12408.385265
1117.53101,500,12409.274992
1000.217695,500,12411.821171
1000.246273,500,12412.70124
1117.495925,500,12413.589499
1117.597623,500,12414.497322
1376.706371,500,12420.595907
1376.706869,500,12421.485688
1376.674866,500,12422.376722
1036.834903,500,12423.255124
1036.832589,500,12424.156159
1376.705814,500,12426.630909
1376.685973,500,12427.534844
1376.699537,500,12428.42035
1000.211327,500,12429.314546
1000.234868,500,12431.845417
1036.832447,500,12432.765147
1036.582026,500,12433.669387
1376.609929,500,12434.587162
1000.244629,500,12437.105596
1036.836441,500,12438.015904
1000.2475,500,12438.907246
1000.217557,500,12439.814137
1376.706161,500,12442.317898
1117.5923,500,12443.22124
1117.515173,500,12444.104979
1376.643572,500,12444.995321
1036.067434,500,12447.512349
1376.684985,500,12448.41487
1000.210379,500,12449.304113
1036.835118,500,12450.200708
1036.268132,500,12456.304605
1376.620497,500,12457.19171
1376.692842,500,12458.080974
1376.704633,500,12458.972699
1036.413404,500,12461.522636
1117.510723,500,12462.43107
1117.582355,500,12463.319819
1036.833926,500,12464.244311
1117.544116,500,12466.762433
1036.796187,500,12467.678535
1117.390891,500,12468.55798
1036.830887,500,12469.452279
1000.244829,500,12471.948738
1117.598872,500,12472.838823
1117.586236,500,12473.71
1117.600046,500,12474.620384
1117.474933,500,12477.111371
1117.575789,500,12478.034981
1036.83747,500,12478.90957
1036.066802,500,12479.80588
1117.515173,500,12480.683058
1036.838135,500,12483.164965
1376.675461,500,12484.044087
1036.175443,500,12484.940958
1036.669028,500,12485.813595
1376.693825,500,12491.885313
1000.218548,500,12492.769415
1376.705367,500,12493.665412
1117.582811,500,12494.548976
1376.706496,500,12497.053371
1117.5923,500,12497.930016
1376.70762,500,12498.819957
1376.609668,500,12499.70467
1376.662175,500,12502.366311
1000.246215,500,12503.277726
1376.633865,500,12504.21357
1000.218614,500,12505.125048
1000.211285,500,12508.095044
1036.756983,500,12508.994293
1117.514108,500,12509.87951
1117.392527,500,12510.755455
1000.24085,500,12513.464897
1000.234934,500,12514.344461
1117.598872,500,12515.240375
1117.600195,500,12516.115833
1376.707642,500,12518.623793
1000.229882,500,12519.493004
1036.785554,500,12520.388833
1000.246682,500,12521.267282
1117.582621,500,12527.343476
1036.836364,500,12528.21406
1376.662179,500,12529.115704
1036.812035,500,12529.994513
1000.24738,500,12532.580865
1036.586245,500,12533.461591
1117.600152,500,12534.356163
1117.600388,500,12535.227955
1036.703787,500,12537.886257
1036.775514,500,12538.769223
1117.597536,500,12539.664249
1376.707517,500,12540.535758
1376.686863,500,12543.017123
1376.662559,500,12543.910777
1376.700373,500,12544.801197
1000.228355,500,12545.682197
1036.8298,500,12546.570678
1036.834243,500,12549.058761
1036.58332,500,12549.944118
1000.24327,500,12550.829926
1000.144956,500,12551.7395
1036.837229,500,12554.236972
1000.247975,500,12555.148854
1117.597159,500,12556.030167
1000.214328,500,12556.922937
1376.67481,500,12563.034618
1376.69593,500,12563.927191
1117.595217,500,12564.815994
1000.213329,500,12565.74325
1036.821095,500,12568.238094
1117.598963,500,12569.141561
1036.843113,500,12570.026826
1036.181058,500,12570.920399
1117.531162,500,12573.547787
1036.484889,500,12574.462391
1000.244932,500,12575.379382
1117.59928,500,12576.315148
1117.594909,500,12578.795576
1036.710013,500,12579.70759
1000.214768,500,12580.598897
1376.707125,500,12581.501813
1376.644061,500,12584.034849
1000.215509,500,12584.919931
1000.236803,500,12585.801678
1117.599821,500,12586.692663
1036.846248,500,12589.170521
1117.587965,500,12590.05776
1000.229997,500,12590.932099
1376.591336,500,12591.825433
1376.63183,500,12594.315704
1376.691273,500,12598.798742
1376.684735,500,12599.679439
1376.705508,500,12600.566464
1376.608829,500,12603.072658
1117.597312,500,12603.97873
1117.598258,500,12604.867749
1036.837609,500,12605.797298
1117.515173,500,12606.686047
1000.252733,500,12609.297635
1117.599584,500,12610.181163
1036.83424,500,12611.077518
1000.253745,500,12611.967025
1000.216252,500,12614.755535
1000.253205,500,12615.636409
1376.702509,500,12616.526517
1000.251486,500,12617.419024
1376.702854,500,12620.021487
1036.492685,500,12620.896528
1000.222734,500,12621.802668
1036.744561,500,12622.705796
1376.700291,500,12625.787622
1117.474933,500,12626.685618
1117.575637,500,12627.575628
1000.213411,500,12628.448506
1036.851759,500,12634.628162
1036.853688,500,12635.505922
1376.666746,500,12636.399998
1376.659907,500,12637.28231
1117.599821,500,12639.80608
1376.586532,500,12640.686138
1036.55049,500,12641.577477
1036.821068,500,12642.457271
1000.245177,500,12644.979641
1036.430442,500,12645.913346
1000.256531,500,12646.819786
1117.597536,500,12647.717846
1000.254396,500,12650.202033
1376.617355,500,12651.085513
1036.853558,500,12652.009336
1000.245455,500,12652.933973
1376.671139,500,12655.45107
1000.215126,500,12656.369297
1117.587965,500,12657.285196
1117.450226,500,12658.186265
1000.248097,500,12660.674137
1036.852788,500,12661.554707
1036.745882,500,12662.454278
1117.513956,500,12663.336453
1036.852845,500,12664.236174
1376.702438,500,12671.013265
1000.244804,500,12671.907676
1117.515173,500,12672.790678
1117.42355,500,12673.69649
1036.847976,500,12676.929253
1117.423171,500,12677.835541
1000.2485,500,12678.73914
1376.609229,500,12679.654266
1376.667778,500,12682.884135
1000.245382,500,12683.780103
1376.707792,500,12684.658511
1117.531162,500,12685.577756
1117.59853,500,12688.459916
1376.706745,500,12689.387911
1036.848073,500,12690.266427
1376.706873,500,12691.18502
1117.597346,500,12693.735256
1117.423171,500,12694.630578
1117.597737,500,12695.527215
1000.233104,500,12696.439678
1117.557318,500,12698.947458
1117.599038,500,12699.836908
1376.707681,500,12700.719542
1000.245917,500,12701.612969
1376.634244,500,12707.706523
1036.350181,500,12708.598883
1000.247128,500,12709.474889
1036.844521,500,12710.365
1376.694883,500,12713.062437
1000.247252,500,12713.953785
1036.847354,500,12714.837287
1117.473756,500,12715.722306
1036.847608,500,12718.217152
1376.696693,500,12719.114056
1376.700603,500,12719.987346
1117.596617,500,12720.880662
1000.241109,500,12723.369187
1000.218365,500,12724.271224
1036.846581,500,12725.144199
1376.616056,500,12726.046494
1036.843895,500,12728.663504
1036.077843,500,12729.557173
1000.243737,500,12730.437666
1000.245191,500,12731.351767
1117.599553,500,12732.243202
1036.549095,500,12734.732514
1036.847872,500,12735.616761
1000.243576,500,12736.518301
1000.202557,500,12737.400437
1117.598258,500,12743.545261
1376.610809,500,12744.45979
1036.804896,500,12745.357144
1036.189207,500,12746.236166
1000.180369,500,12748.75099
1117.586287,500,12749.634714
1000.240303,500,12750.529951
1117.587859,500,12751.40817
1000.2467,500,12753.898844
1036.712817,500,12754.772941
1117.450036,500,12755.671201
1000.138519,500,12756.566782
1376.707353,500,12759.10479
1117.599063,500,12760.039414
1000.247282,500,12760.933557
1117.599326,500,12761.829758
1117.597157,500,12764.319002
1117.595217,500,12765.199256
1036.717447,500,12766.100844
1000.209506,500,12766.984435
1000.128714,500,12769.494081
1000.248696,500,12770.380768
1117.574106,500,12771.270478
1117.535562,500,12772.150272
1376.595478,500,12778.220023
1000.219772,500,12779.102494
1376.675944,500,12780.018992
1117.590157,500,12780.922514
1117.413586,500,12783.415671
1117.447906,500,12784.313012
1376.629929,500,12785.205911
1036.845389,500,12786.098445
1000.207825,500,12788.613171
1376.619444,500,12789.518315
1000.243907,500,12790.407915
1376.690976,500,12791.287942
1036.552753,500,12792.180671
1036.852942,500,12794.675921
1376.595534,500,12795.576667
1000.225191,500,12796.460141
1036.832173,500,12797.353588
1117.370162,500,12799.821034
1376.667022,500,12800.718914
1000.231764,500,12801.59251
1376.667433,500,12802.495912
1036.647287,500,12804.991028
1376.556728,500,12805.883056
1376.647726,500,12806.764279
1000.240507,500,12807.659176
1000.246656,500,12813.733288
1000.245278,500,12814.625192
1000.238992,500,12815.507128
1000.245093,500,12816.400597
1117.513476,500,12818.875642
1000.247652,500,12819.773933
1376.633095,500,12820.666906
1000.248711,500,12821.568737
1000.236918,500,12824.077603
1117.593091,500,12824.98311
1117.594873,500,12825.86392
1117.593269,500,12826.760724
1117.594955,500,12829.277399
1000.246739,500,12830.175219
1036.684049,500,12831.051111
1000.21864,500,12831.944051
1376.676829,500,12834.395664
1036.431289,500,12835.320998
1000.247567,500,12836.212237
1000.231016,500,12837.127414
1117.598005,500,12839.60526
1376.686596,500,12840.530737
1000.243966,500,12841.441826
1117.566237,500,12842.353866
1117.528199,500,12844.854611
1117.587319,500,12849.334059
1117.59478,500,12850.217496
1036.837955,500,12851.103702
1117.492084,500,12853.640405
1117.353294,500,12854.534687
1117.598981,500,12855.411695
1117.598225,500,12856.300857
1376.660784,500,12857.17936
1000.249993,500,12859.665429
1036.548016,500,12860.546656
1376.580292,500,12861.458252
1376.689917,500,12862.325613
1376.692382,500,12864.81523
1000.216427,500,12865.692353
1000.239317,500,12866.587749
1376.679623,500,12867.471903
1036.336683,500,12870.075249
1000.248745,500,12870.958154
1036.340684,500,12871.85522
1117.552503,500,12872.733068
1000.24718,500,12875.340272
1117.545157,500,12876.21746
1376.692382,500,12877.106897
1117.564026,500,12877.982152
1000.219515,500,12880.522575
1117.484896,500,12884.99046
1117.329256,500,12885.885686
1117.552388,500,12886.770552
1376.688794,500,12889.423972
1000.24687,500,12890.308989
1117.566385,500,12891.201954
1117.499123,500,12892.077462
1036.829119,500,12894.988893
1036.772915,500,12895.871438
1036.847912,500,12896.814756
1036.838461,500,12897.698467
1000.22053,500,12900.628862
1376.629874,500,12901.523219
1000.249112,500,12902.423587
1376.692319,500,12903.31082
1000.237789,500,12906.103309
1036.819191,500,12906.990803
1000.209296,500,12907.90105
1036.78414,500,12908.831554
1000.201635,500,12911.583972
1376.629772,500,12912.461312
1117.478658,500,12913.38335
1117.559918,500,12914.291624
1036.410112,500,12915.197925
1000.196073,500,12921.599943
1036.660307,500,12922.532345
1000.202822,500,12923.419585
1036.83848,500,12924.305863
1036.831171,500,12927.011092
1376.688692,500,12927.912661
1117.573915,500,12928.804835
1376.691748,500,12929.697405
1376.692382,500,12932.232864
1036.539446,500,12933.127951
1036.710111,500,12934.01018
1036.841452,500,12934.908571
1036.764056,500,12937.430883
1117.535123,500,12938.36027
1036.701034,500,12939.246713
1000.225435,500,12940.137973
1376.692319,500,12942.627446
1000.206133,500,12943.52703
1036.070911,500,12944.437874
1000.225064,500,12945.348331
1117.539072,500,12947.831083
1000.207951,500,12948.727988
1036.84434,500,12949.607538
1376.692078,500,12950.507576
1000.2156,500,12956.581041
1000.215566,500,12957.47533
1117.56251,500,12958.353294
1036.843706,500,12959.258208
1376.685148,500,12961.746901
1000.172991,500,12962.67204
1376.671787,500,12963.570379
1117.533296,500,12964.481848
1376.647373,500,12966.946995
1376.692319,500,12967.838799
1000.201028,500,12968.717119
1117.539742,500,12969.606622
1376.666663,500,12972.107976
1376.661189,500,12973.043881
1117.554785,500,12973.928168
1376.692087,500,12974.814171
1000.214453,500,12977.294556
1036.717716,500,12978.220313
1117.552438,500,12979.145857
1036.843493,500,12980.057175
1000.224656,500,12980.967688
1117.56165,500,12983.486607
1000.23856,500,12984.382149
1000.231888,500,12985.304752
1000.216886,500,12986.194778
1036.18408,500,12992.273832
1000.219875,500,12993.147819
1117.560767,500,12994.043754
1036.487232,500,12994.922804
1117.557865,500,12997.451488
1000.208804,500,12998.377471
1376.654191,500,12999.292718
1000.233901,500,13000.170524
1376.686201,500,13002.702436
1376.682523,500,13003.595703
1376.672906,500,13004.49388
1000.223619,500,13005.37173
1036.851208,500,13007.888715
1000.236139,500,13008.778836
1036.829544,500,13009.697242
1376.672749,500,13010.577213
1036.805696,500,13013.097484
1036.806839,500,13014.002848
1376.681173,500,13014.928071
1376.583475,500,13015.84816
1000.244184,500,13018.604532
1376.571476,500,13019.493989
1000.248321,500,13020.400024
1117.531585,500,13021.288844
1000.246445,500,13028.117993
1036.806496,500,13029.054399
1376.639469,500,13029.954449
1117.479077,500,13030.845428
1000.213553,500,13033.73009
1036.432146,500,13034.658675
1000.22656,500,13035.554426
1376.659266,500,13036.446415
1000.250553,500,13039.179437
1000.238723,500,13040.063064
1376.676431,500,13040.955958
1117.562966,500,13041.846263
1000.250379,500,13042.740881
1000.249041,500,13045.233258
1036.83924,500,13046.127926
1117.561896,500,13047.021318
1036.190912,500,13047.925549
1036.840048,500,13050.420971
1376.681912,500,13051.329921
1376.663174,500,13052.204218
1117.458802,500,13053.109883
1000.252165,500,13055.586125
1376.684086,500,13056.487763
1036.849647,500,13057.366791
1376.599008,500,13058.266007
1000.182894,500,13064.322598
1036.347794,500,13065.223061
1036.62763,500,13066.109418
1376.687759,500,13067.002734
1000.253655,500,13069.526558
1376.692281,500,13070.455877
1036.412217,500,13071.342863
1117.52953,500,13072.234923
1117.557638,500,13074.738621
1117.552752,500,13075.674459
1376.661088,500,13076.571861
1036.259586,500,13077.465169
1036.176573,500,13079.944624
1000.249992,500,13080.834479
1376.675944,500,13081.735911
1036.837229,500,13082.62981
1117.557333,500,13085.109533
1000.230259,500,13086.005165
1036.833277,500,13086.899491
1376.691947,500,13087.795609
1000.240677,500,13090.264819
1376.595496,500,13091.172827
1000.248109,500,13092.055696
1376.685046,500,13092.963084
1117.318606,500,13095.432782
1000.248168,500,13099.918518
1376.692423,500,13100.799797
1376.687036,500,13101.696202
1000.248172,500,13102.567927
1000.231022,500,13105.117921
1036.17587,500,13106.007233
1000.249761,500,13106.917936
1000.250371,500,13107.799279
1000.24655,500,13110.452646
1036.840234,500,13111.34067
1036.736899,500,13112.244547
1117.318301,500,13113.133222
1376.688591,500,13115.619955
1036.824231,500,13116.516208
1376.679687,500,13117.418516
1376.69171,500,13118.310301
1000.248889,500,13120.799711
1000.235013,500,13121.681401
1000.245858,500,13122.57676
1000.247573,500,13123.458228
1117.558249,500,13125.976908
1036.176489,500,13126.860354
1376.692423,500,13127.760907
1000.23607,500,13128.645272
1000.244328,500,13131.153995
1036.8324,500,13135.616576
1036.769641,500,13136.518552
1036.839004,500,13137.394511
1036.174008,500,13139.917328
1117.562048,500,13140.807863
1036.833004,500,13141.70288
1000.244362,500,13142.589724
1000.248401,500,13145.463462
1036.819555,500,13146.336689
1036.753937,500,13147.230663
1117.557181,500,13148.110404
1000.24908,500,13150.6033
1117.559652,500,13151.483608
1036.827374,500,13152.374883
1000.20526,500,13153.259504
1000.1864,500,13156.159522
1000.242702,500,13157.032643
1376.692344,500,13157.930585
1000.234342,500,13158.813527
1117.561268,500,13161.306677
1036.694848,500,13162.188607
1036.831854,500,13163.080995
1000.2446,500,13163.960593
1036.472608,500,13164.855301
1000.244973,500,13171.478635
1117.437962,500,13172.370517
1376.595534,500,13173.274537
1000.246679,500,13174.164278
1117.5622,500,13176.723344
1000.241112,500,13177.639584
1117.559804,500,13178.545904
1036.835289,500,13179.44626
1376.692112,500,13181.953584
1376.666663,500,13182.849672
1036.829883,500,13183.731614
1376.679687,500,13184.625092
1000.226483,500,13187.247656
1376.688266,500,13188.138886
1117.561937,500,13189.03022
1036.754071,500,13189.949381
1376.687296,500,13192.462624
1036.625337,500,13193.372638
1000.220852,500,13194.244481
1036.063934,500,13195.152053
1117.559652,500,13197.622601
1117.438114,500,13198.565369
1000.231045,500,13199.475215
1117.494039,500,13200.370592
1000.235654,500,13202.887599
1036.789041,500,13207.397047
1000.236732,500,13208.27894
1000.234468,500,13209.188886
1000.241145,500,13211.677417
1376.674728,500,13212.582668
1376.688186,500,13213.467922
1376.690698,500,13214.360503
1376.689824,500,13216.856242
1036.810838,500,13217.760505
1117.561937,500,13218.643364
1000.202209,500,13219.535151
1376.628556,500,13222.051894
1117.540049,500,13222.942904
1036.332511,500,13223.829021
1117.55472,500,13224.747686
1000.221688,500,13225.66146
1036.696169,500,13228.18182
1036.696845,500,13229.068281
1376.682106,500,13229.956453
1036.473633,500,13230.871288
